train_loss,train_accuracy,val_loss,val_accuracy,learning_rate,train_samples_per_second,val_samples_per_second,peak_memory_gb
3.5563594329777364,0.024304267161410018,3.555171130952381,0.02943722943722944,0.0005,333.65418482807274,335.0393620171268,3.83889102935791
3.555693413729128,0.024489795918367346,3.5531698119588744,0.03116883116883117,0.0014,1944.8193976720436,1211.8663036355667,1.242924690246582
3.5567308528525046,0.02857142857142857,3.5536652800324675,0.02857142857142857,0.0023,1884.589737565102,1186.1032610964405,1.242924690246582
3.5021205357142855,0.04044526901669759,3.3397560284767316,0.07792207792207792,0.0031999999999999997,1943.4149481667268,1224.0862847064777,1.242924690246582
3.268534757653061,0.08348794063079777,3.1889428605248917,0.11774891774891776,0.0040999999999999995,1995.9273766425108,1216.305403705825,1.242924690246582
3.4026865433673468,0.06419294990723562,3.55730730857684,0.02857142857142857,0.005,1994.8281747007904,1260.1662189103463,1.242924690246582
3.5578230084647497,0.027829313543599257,3.555959567775974,0.02857142857142857,0.004998635877065611,2525.7922486430703,1241.0579717541514,1.242924690246582
3.5570105954313544,0.02541743970315399,3.555560910443723,0.02857142857142857,0.0049945449999108426,2342.5057432523286,1287.2800465861067,1.242924690246582
3.5569964633580704,0.02504638218923933,3.555493269751082,0.02857142857142857,0.004987731841849804,2497.854354651355,1282.778653164415,1.242924690246582
3.5567580299165122,0.02504638218923933,3.5554121009199133,0.02857142857142857,0.004978203852970803,2547.660475294835,1294.3632115919868,1.242924690246582
3.556953342416512,0.022263450834879406,3.555388426677489,0.02857142857142857,0.004965971451989792,2722.914638255531,1323.0658853909824,1.242924690246582
3.556768176020408,0.024860853432282004,3.5553994182900435,0.02857142857142857,0.004951048014857649,2625.2633498746645,1258.6612484503257,1.242924690246582
3.5566899060760666,0.026530612244897958,3.555406605113636,0.02857142857142857,0.0049334498601337744,2537.3841749861435,1358.226579159928,1.242924690246582
3.5568497072124305,0.024860853432282004,3.5553892721861473,0.02857142857142857,0.004913196231141985,2453.134607856357,1274.0033530574601,1.242924690246582
3.556648959299629,0.02634508348794063,3.5553934997294374,0.02857142857142857,0.004890309274928222,2605.2820082826624,1287.3920173269921,1.242924690246582
3.5567775974025975,0.025788497217068645,3.5553787033279223,0.02857142857142857,0.004864814018043084,2529.923398353872,1310.7362024513661,1.242924690246582
3.55678629406308,0.025974025974025976,3.555374475784632,0.02857142857142857,0.004836738339175656,2490.2989606375627,1325.2019252294203,1.242924690246582
3.556768900742115,0.023376623376623377,3.5554159057088746,0.02857142857142857,0.0048061129386685756,2467.0066848995034,1277.8741651980295,1.242924690246582
3.5566855577458254,0.024304267161410018,3.5553905404491344,0.02857142857142857,0.004772971304947661,2590.973416871553,1308.3090882949834,1.242924690246582
3.556773973794063,0.02634508348794063,3.5554074506222944,0.02857142857142857,0.004737349677902805,2680.753785441389,1270.7166740203645,1.242924690246582
3.5570124072356215,0.023191094619666047,3.5554108326569263,0.02857142857142857,0.004699287009260191,2665.088491901384,1311.0783760553595,1.242924690246582
