train_loss,train_accuracy,val_loss,val_accuracy,learning_rate,train_samples_per_second,val_samples_per_second,peak_memory_gb
3.5506080415120596,0.04267161410018553,3.531277056277056,0.06666666666666667,0.0005,410.55569755315133,252.5576152979094,7.900813102722168
3.519705545570501,0.05213358070500928,3.4926003196022726,0.0632034632034632,0.0014,1670.1148234487707,1379.3769751109712,2.8280134201049805
3.4712499275278295,0.06456400742115027,3.450670065611472,0.05800865800865801,0.0023,1652.8502213007591,1335.443212213612,2.8280134201049805
3.4000724721706863,0.07940630797773655,3.3630326704545452,0.08398268398268398,0.0031999999999999997,1667.594601954814,1375.022056866351,2.8280134201049805
3.3224355722402596,0.09202226345083488,3.378213778409091,0.0683982683982684,0.0040999999999999995,1672.862342248611,1340.0871037951376,2.8280134201049805
3.210374391233766,0.12077922077922078,3.8661521746482683,0.04935064935064935,0.005,1642.6018953220864,1304.1440472696315,2.8280134201049805
3.073677020524119,0.1575139146567718,3.3187318215638526,0.07186147186147186,0.004998635877065611,1659.4753871771172,1418.788492828798,2.8280134201049805
2.9394007638566793,0.18849721706864564,3.171902267654221,0.08917748917748917,0.0049945449999108426,1675.7684980336066,1368.4084496678354,2.8280134201049805
2.8066899060760666,0.21539888682745825,3.7815159124729436,0.0683982683982684,0.004987731841849804,1656.89491128029,1366.189377179387,2.8280134201049805
2.697943602156772,0.23302411873840445,2.936915753517316,0.12554112554112554,0.004978203852970803,1653.956394604846,1431.8176032844708,2.8280134201049805
2.5836491912105752,0.26716141001855287,2.8585935386228356,0.141991341991342,0.004965971451989792,1672.7469699931667,1307.498304367458,2.8280134201049805
2.49576273336039,0.28126159554730984,2.497626023065476,0.24848484848484848,0.004951048014857649,1666.7320148292918,1350.0969604592049,2.8280134201049805
2.4221453211966604,0.29981447124304267,2.614382102272727,0.19480519480519481,0.0049334498601337744,1659.7534524677583,1458.1728331480033,2.8280134201049805
2.357755609346011,0.3185528756957328,3.438993168290043,0.12121212121212122,0.004913196231141985,1669.7009830027453,1324.1487369947636,2.8280134201049805
2.311695921266234,0.3341372912801484,2.8918239312770564,0.13333333333333333,0.004890309274928222,1668.0449817063795,1365.2533596630444,2.8280134201049805
2.249181608012523,0.3419294990723562,3.029311671401515,0.13073593073593073,0.004864814018043084,1676.3844268301498,1320.589821150378,2.8280134201049805
2.202188659554731,0.3575139146567718,2.595484772389069,0.1974025974025974,0.004836738339175656,1658.3631295203988,1312.3212000762599,2.8280134201049805
2.160133240085807,0.3634508348794063,4.048357599431818,0.08744588744588745,0.0048061129386685756,1666.7745901617532,1316.4771610371513,2.8280134201049805
2.1175491361317254,0.38701298701298703,2.5818714488636365,0.19480519480519481,0.004772971304947661,1670.6830302163837,1321.4476111916358,2.8280134201049805
2.075912062268089,0.3953617810760668,2.5832432866612556,0.18441558441558442,0.004737349677902805,1677.3574788339372,1329.2205900911536,2.8280134201049805
2.042179165700371,0.40296846011131726,1.9395321800595238,0.49004329004329006,0.004699287009260191,1669.2148098301172,1393.1002191357595,2.8280134201049805
2.0135477664076995,0.41836734693877553,4.791775314529221,0.08311688311688312,0.004658824919989147,1674.418650003303,1258.9839886406323,2.8280134201049805
1.976005189007421,0.4345083487940631,2.052745366612554,0.3956709956709957,0.004616007654790234,1660.4455535398217,1348.7021257281526,2.8280134201049805
1.9514057789308905,0.43562152133580706,2.1232254887040045,0.33766233766233766,0.004570882033714311,1675.5225854068215,1322.9389867150182,2.8280134201049805
1.9204947675092765,0.44081632653061226,4.289098856872294,0.10043290043290043,0.004523497400965495,1667.330388691863,1336.7169014041758,2.8280134201049805
1.9003726881377552,0.44675324675324674,2.0426751471185063,0.40606060606060607,0.004473905570944003,1670.2128313013861,1363.1748104154674,2.8280134201049805
1.8776068239795918,0.4562152133580705,2.879006865530303,0.15584415584415584,0.004422160771587864,1667.7055469032198,1353.9101362973302,2.8280134201049805
1.851955661525974,0.46567717996289426,2.2271788758116884,0.2632034632034632,0.0043683195850754645,1705.117130103345,1401.9841009896456,2.8280134201049805
1.802950885609926,0.48256029684601115,2.5068980823863636,0.20432900432900433,0.004312440885953768,1698.7193230016258,1316.317890240512,2.8280134201049805
1.8060836763682746,0.48089053803339515,2.589714598552489,0.18874458874458874,0.0042545857767598595,1667.577092761628,1334.0253915572935,2.8280134201049805
1.767231526843692,0.49276437847866417,1.695021645021645,0.5264069264069264,0.004194817521206225,1655.0700207536931,1386.3311964314232,2.8280134201049805
1.7555272712778294,0.4936920222634508,1.7492792038690477,0.47878787878787876,0.004133201475002801,1658.090679239493,1503.0138703338175,2.8280134201049805
1.7551130928223562,0.49962894248608536,3.6850133590367964,0.13593073593073593,0.004069805014391476,1674.3808839584087,1527.1109893444386,2.8280134201049805
1.7313960314239332,0.49962894248608536,1.7886211444805196,0.46320346320346323,0.004004697462471149,1673.3802803061853,1342.7868238370024,2.8280134201049805
1.6930859737360853,0.5202226345083488,1.8322373427353895,0.4251082251082251,0.003937950013393946,1674.6612265155513,1311.0709358401552,2.8280134201049805
1.7003022089517625,0.5014842300556587,1.685841957521645,0.5437229437229437,0.0038696356545154576,1706.0453635429374,1430.715967034115,2.8280134201049805
1.6749880420918368,0.5257884972170687,1.9073595187364718,0.4025974025974026,0.0037998290865841338,1671.0626054109155,1354.7969378245102,2.8280134201049805
1.653490078559833,0.5369202226345083,2.365952000473485,0.2675324675324675,0.003728606642057119,1670.926991617082,1337.9187945223043,2.8280134201049805
1.6371465169874768,0.5293135435992579,1.90780827245671,0.4380952380952381,0.0036560462016318276,1647.071655333807,1347.1188267674777,2.8280134201049805
1.6186273408511131,0.5424860853432282,2.054031173904221,0.3645021645021645,0.0035822271090845408,1677.6185968637478,1388.3418460930513,2.8280134201049805
1.6038332342880335,0.5450834879406308,1.4857501141436689,0.638961038961039,0.00350723008450916,1673.9967630930314,1314.9503729713242,2.8280134201049805
1.5906213763914656,0.5465677179962894,1.5016371161390694,0.5965367965367966,0.0034311371360509616,1696.587320499936,1377.171946498081,2.8280134201049805
1.5735757406655844,0.5510204081632653,3.1166161475243506,0.15151515151515152,0.0033540314702319002,1671.3545260945612,1509.2579352554956,2.8280134201049805
1.5596846373492579,0.5578849721706864,1.694230354606331,0.49523809523809526,0.0032759974009654953,1672.9432480881712,1346.574024900368,2.8280134201049805
1.5499427469851577,0.5593692022263451,1.6252941313244047,0.548051948051948,0.003197120257360804,1665.5501826057307,1337.9416694401375,2.8280134201049805
1.5392824530380333,0.5706864564007421,1.6213615648674242,0.5134199134199134,0.0031174862904162952,1684.4865166019147,1306.0346206750726,2.8280134201049805
1.523985027249536,0.5699443413729128,1.4171831667681276,0.6588744588744588,0.0030371825787056505,1679.604147226249,1397.6684443568172,2.8280134201049805
1.5095185854881725,0.5719851576994434,1.4424747615665585,0.6216450216450217,0.0029562969331586152,1684.8699145935175,1359.187279327608,2.8280134201049805
1.5187620484983766,0.5684601113172542,1.768914240056818,0.412987012987013,0.0028749178010410467,1691.0648467763176,1352.709298924897,2.8280134201049805
1.4737906206516698,0.5910946196660483,1.4012149959415585,0.6424242424242425,0.002793134169239119,1653.6193841796505,1308.2005812399173,2.8280134201049805
1.474783942341141,0.5844155844155844,1.4877692945075758,0.5774891774891775,0.0027110354669534703,1657.9200709162699,1354.1651707980686,2.8280134201049805
1.462298074414425,0.588682745825603,1.588724085159632,0.5359307359307359,0.002628711467909691,1594.3926535574924,1402.7645513244377,2.8280134201049805
1.4511586488288497,0.5983302411873841,1.4231471734645562,0.6294372294372295,0.0025462521921920654,1672.2547270517164,1399.133598152331,2.8280134201049805
1.4344586147669296,0.5998144712430427,1.7588096717735389,0.44242424242424244,0.002463747807807937,1668.5806531492792,1393.2720774001198,2.8280134201049805
1.430150234809833,0.6042671614100186,1.4838714995941558,0.5948051948051948,0.002381288532090312,1654.9090169380431,1365.1711592364443,2.8280134201049805
1.4201997151843693,0.5959183673469388,1.734148086613907,0.41645021645021646,0.0022989645330465324,1683.2224740997954,1361.4810418995007,2.8280134201049805
1.4091540504696196,0.6128014842300556,1.4127628475040583,0.6095238095238096,0.0022168658307608847,1678.300855109143,1337.4526445803647,2.8280134201049805
1.3995494948689704,0.6048237476808905,1.4559014390557359,0.5896103896103896,0.0021350821989589556,1667.438343005675,1308.6633630280253,2.8280134201049805
1.3914567087488405,0.6103896103896104,1.6235655945616883,0.49177489177489175,0.0020537030668413875,1672.6731179790972,1310.2604583158195,2.8280134201049805
1.3833912808731448,0.6144712430426716,1.3289182984983767,0.6311688311688312,0.0019728174212943535,1669.2019152292185,1347.4068518054314,2.8280134201049805
1.3842679223678107,0.6179962894248608,1.332835223045184,0.6675324675324675,0.001892513709583708,1688.3568976128233,1373.4088712243167,2.8280134201049805
1.3702561528872912,0.6179962894248608,1.3721334085836039,0.6147186147186147,0.0018128797426391998,1671.564729353851,1298.714750769277,2.8280134201049805
1.3682912511595546,0.6218923933209648,1.4069308458468615,0.5852813852813853,0.0017340025990345085,1670.242855207249,1353.0635135774774,2.8280134201049805
1.3678812398538962,0.6178107606679035,1.296555926170184,0.6735930735930736,0.001655968529768102,1672.1962130876543,1345.9890276977628,2.8280134201049805
